fold,model,mode,R2,RMSE,MAE,time_s
10,KNN,bo,0.6226272471496015,0.4232192775490289,0.32765225744456794,0.13726210594177246
10,RF,default,0.8167303281990139,0.29493442897612643,0.19764566112326795,0.08334922790527344
10,RF,bo,0.8209929550133581,0.2914843440095525,0.19665879045646795,11.493011713027954
10,GBR,default,0.7993674072893604,0.308589336205044,0.23662566158594497,0.05823230743408203
10,GBR,bo,0.8048789053241703,0.3043212530198509,0.2154097695808901,5.560770511627197
10,XGBoost,default,0.8045434989098075,0.3045826995688786,0.23622111185207706,0.08541178703308105
10,XGBoost,bo,0.7725115960070729,0.328594131888083,0.2556110399702162,4.669221878051758
10,AdaBoost,default,0.8009874963918744,0.3073408960690078,0.21398429479598166,0.10046911239624023
10,AdaBoost,bo,0.7854707463453233,0.3190975226119821,0.23877018292290322,7.437487602233887
10,MLP,default,-0.4762219089348281,0.8370588545131418,0.7193009117541727,0.025726795196533203
10,MLP,bo,0.3669222274320245,0.548161720457917,0.4719057125595489,8.03562331199646
11,TabPFN,zero-shot,0.7361245673751455,0.32761057824565787,0.2721453289204448,8.1511549949646
11,Ridge,default,-0.023818744874213538,0.6453123481224237,0.5164002076536766,0.0
11,Ridge,bo,0.31795926189394086,0.5267003354737037,0.4669127744931842,0.06379985809326172
11,Lasso,default,-0.02445522114973664,0.6455129022673232,0.5189678057585237,0.015981197357177734
11,Lasso,bo,0.3422071171889538,0.5172530047800465,0.4662601503394092,0.06369972229003906
11,ElasticNet,default,-0.02880163095050059,0.646880797114101,0.5180610623940046,0.0
11,ElasticNet,bo,0.34754281765172834,0.5151508790617115,0.46562172063460866,0.08395576477050781
11,SVR,default,0.10204995369835268,0.604344432727192,0.5191959206363207,0.002004861831665039
11,SVR,bo,0.4094403791822795,0.4901063298964675,0.4038038268745301,0.13659143447875977
11,KNN,default,0.5303255403567696,0.4370759491072202,0.3765936242882977,0.0
11,KNN,bo,0.5532218636324197,0.42628926209167867,0.3540175766027667,0.15059995651245117
11,RF,default,0.7062519192677785,0.34565747726333806,0.22737192655913063,0.07115674018859863
11,RF,bo,0.7243102373136224,0.3348642284214788,0.22583392499025953,6.476006269454956
11,GBR,default,0.5649098397123883,0.4206763217654118,0.2675845459965997,0.03534889221191406
11,GBR,bo,0.5768611198181091,0.41485841456638217,0.29212334426358244,3.345848321914673
11,XGBoost,default,0.5511966658825602,0.42725433162035414,0.2844668355644831,0.0925900936126709
11,XGBoost,bo,0.6284527871684782,0.38874555926050597,0.3129771103880465,3.347834587097168
11,AdaBoost,default,0.6497275878951436,0.37745171558458057,0.2763758623228163,0.11199069023132324
11,AdaBoost,bo,0.6876093624305413,0.35645724144741675,0.27154941774658103,12.231847763061523
11,MLP,default,0.12011317599543758,0.5982350361701537,0.524142867192486,0.04776811599731445
11,MLP,bo,-0.2438397398580907,0.7112800883372359,0.6173910304402157,9.91695785522461
12,TabPFN,zero-shot,0.7687790314884984,0.343302735546069,0.2841592431081749,7.6237633228302
12,Ridge,default,0.2672456053054926,0.6111430425105123,0.5281679862611722,0.002002716064453125
12,Ridge,bo,0.3206305941822134,0.588459595219946,0.47697132997581226,0.06900763511657715
12,Lasso,default,0.27795581708453465,0.6066602542581621,0.529727900461174,0.0
12,Lasso,bo,0.13021993839773482,0.6658376977783372,0.5497344775758664,0.06392049789428711
