fold,model,n_train,R2
7,RF,25,0.5388424153834392
7,XGBoost,25,0.45641014329732854
7,SVR,25,0.26994039993267405
7,Ridge,25,0.7054419659594695
7,GBR,25,0.3526146373845006
7,MLP,25,0.7357106814767558
7,TabPFN,30,0.5901685074225741
7,RF,30,0.5399165246631221
7,XGBoost,30,0.5347302575676038
7,SVR,30,0.48256224330006303
7,Ridge,30,0.6772439098290899
7,GBR,30,0.5406546236892444
7,MLP,30,-1.7646483993624407
7,TabPFN,35,0.5801079628858001
7,RF,35,0.5760707401844276
7,XGBoost,35,0.6254810252416783
7,SVR,35,0.3090534104522359
7,Ridge,35,0.7690939049184624
7,GBR,35,0.557644947929133
7,MLP,35,-0.5726214751261174
7,TabPFN,40,0.8450489231162652
7,RF,40,0.8149669117798473
7,XGBoost,40,0.8203319422564145
7,SVR,40,0.5778678092631306
7,Ridge,40,0.37151539818165735
7,GBR,40,0.765818818191126
7,MLP,40,-1.8562650554703928
7,TabPFN,45,0.7856880379197294
7,RF,45,0.7918795911029739
7,XGBoost,45,0.7522217032264739
7,SVR,45,0.5342112484119709
7,Ridge,45,0.44826458532342484
7,GBR,45,0.8403301874606134
7,MLP,45,0.8949081885188364
7,TabPFN,48,0.7263737138051994
7,RF,48,0.7625529679155892
7,XGBoost,48,0.755170643556555
7,SVR,48,0.35150812366154804
7,Ridge,48,0.5090364648177299
7,GBR,48,0.7592025984363323
7,MLP,48,0.8058729436440527
8,TabPFN,10,0.6599977971382747
8,RF,10,0.49266558496767365
8,XGBoost,10,0.6168574480839468
8,SVR,10,0.38810281481777587
8,Ridge,10,0.47472945823369594
8,GBR,10,0.5574302250826642
8,MLP,10,-0.6581401002959604
8,TabPFN,15,0.3406884083824797
8,RF,15,0.3785031934765354
8,XGBoost,15,-0.18086857725261973
8,SVR,15,0.40526561660527505
8,Ridge,15,0.08347052360973661
8,GBR,15,-0.11217323566754467
8,MLP,15,-1.4542845820170296
8,TabPFN,20,0.546396738607483
8,RF,20,0.5456309274029505
8,XGBoost,20,0.4195494553629312
8,SVR,20,0.20438672043144257
8,Ridge,20,0.30975864054937596
8,GBR,20,0.6112616866987552
8,MLP,20,-0.41219566201817837
8,TabPFN,25,0.6057759293339757
8,RF,25,0.5182307896316152
